"Ci","Cc","Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Pci","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","A","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","PCc","gmc_at_25","gmc_tl","drawdown_cm","drawdown_cs","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","Ac","Aj","Ap","Ad","A_fit","Wc","Wj","Wp","Wd","Vc","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","A_residuals","Ac_limiting","Aj_limiting","Ap_limiting","limiting_process"
"81","81","420","Inf","25","1","21","1800","Curve 57","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.4433754066363","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"2.44337540483986",NA,"Inf","2.44337540483986",NA,"5.71898428862816",NA,"Inf","5.71898428862816","4","8","1","1","","",NA,"1.79643633302362e-09","FALSE","TRUE","FALSE","Aj"
"107","107","420","Inf","25","1","21","1800","Curve 57","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.56814951816597","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"3.56814951504305",NA,"Inf","3.56814951504305",NA,"6.46883369543029",NA,"Inf","6.46883369543029","4","8","1","1","","",NA,"3.1229192565263e-09","FALSE","TRUE","FALSE","Aj"
"132","132","420","Inf","25","1","21","1800","Curve 57","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","4.38176507138772","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","132","Inf","Inf","0","288",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"4.38176506730528",NA,"Inf","4.38176506730528",NA,"7.01124406360511",NA,"Inf","7.01124406360511","4","8","1","1","","",NA,"4.08244282823489e-09","FALSE","TRUE","FALSE","Aj"
"182","182","420","Inf","25","1","21","1800","Curve 57","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.53206108377922","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","182","Inf","Inf","0","238",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"5.5320610783402",NA,"Inf","5.5320610783402",NA,"7.77810807096172",NA,"Inf","7.77810807096172","4","8","1","1","","",NA,"5.43902611838121e-09","FALSE","TRUE","FALSE","Aj"
"240","240","420","Inf","25","1","21","1800","Curve 57","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6.4072956917709","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"6.40729568529968",NA,"Inf","6.40729568529968",NA,"8.36159780893471",NA,"Inf","8.36159780893471","4","8","1","1","","",NA,"6.47121733976519e-09","FALSE","TRUE","FALSE","Aj"
"388","388","420","Inf","25","1","21","1800","Curve 57","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.6445871783466","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"7.6445871704162",NA,"Inf","7.6445871704162",NA,"9.18645879901239",NA,"Inf","9.18645879901239","4","8","1","1","","",NA,"7.93039767188475e-09","FALSE","TRUE","FALSE","Aj"
"473","473","420","Inf","25","1","21","1800","Curve 57","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.05244238019055","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"8.05244237177915",NA,"Inf","8.05244237177915",NA,"9.45836226658769",NA,"Inf","9.45836226658769","4","8","1","1","","",NA,"8.41139602414387e-09","FALSE","TRUE","FALSE","Aj"
"659","659","420","Inf","25","1","21","1800","Curve 57","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.61491237432716","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"8.61491236525242",NA,"Inf","8.61491236525242",NA,"9.83334226223654",NA,"Inf","9.83334226223654","4","8","1","1","","",NA,"9.07473385325375e-09","FALSE","TRUE","FALSE","Aj"
"853","853","420","Inf","25","1","21","1800","Curve 57","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","8.9610585430472","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"8.96105853356424",NA,"Inf","8.96105853356424",NA,"10.0641063744444",NA,"Inf","10.0641063744444","4","8","1","1","","",NA,"9.48295664215948e-09","FALSE","TRUE","FALSE","Aj"
"1044","1044","420","Inf","25","1","21","1800","Curve 57","104.4","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.1844829631378","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","1044","Inf","Inf","0","-624",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"9.18448295339135",NA,"Inf","9.18448295339135",NA,"10.2130559876625",NA,"Inf","10.2130559876625","4","8","1","1","","",NA,"9.74644542850456e-09","FALSE","TRUE","FALSE","Aj"
"1329","1329","420","Inf","25","1","21","1800","Curve 57","132.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","9.40474848034174","0","17","0","0","0","0","43.6989696800476","0.666447363307234","3.59668921094388","91.7981018142309","1329","Inf","Inf","0","-909",NA,NA,NA,NA,"36.9443833189131","43.698969628512","0.666447361437312",NA,NA,"43.7435270561344","0.667160146085581",NA,NA,NA,"9.40474847033552",NA,"Inf","9.40474847033552",NA,"10.3598996656253",NA,"Inf","10.3598996656253","4","8","1","1","","",NA,"1.00062145236279e-08","FALSE","TRUE","FALSE","Aj"
"25","25","420","Inf","25","1","21","1800","Curve 58","2.5","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-2.07025528657877","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","25","Inf","Inf","0","395",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","-2.07025523914403",NA,NA,"-1.37817110676121","-2.07025523914403","1.44855559702055",NA,NA,"0","1.44855559702055","4","8","1","1","","",NA,"-4.74347432444233e-08","TRUE","FALSE","FALSE","Ac"
"33","33","420","Inf","25","1","21","1800","Curve 58","3.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.60389517428919","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","33","Inf","Inf","0","387",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","-1.60389512874207",NA,NA,"-1.37817110676121","-1.60389512874207","1.88848094191333",NA,NA,"0","1.88848094191333","4","8","1","1","","",NA,"-4.55471247384764e-08","TRUE","FALSE","FALSE","Ac"
"41","41","420","Inf","25","1","21","1800","Curve 58","4.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-1.14891272367221","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","41","Inf","Inf","0","379",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","-1.14891267996665",NA,NA,"Inf","-1.14891267996665","2.31767354701237",NA,NA,"Inf","2.31767354701237","4","8","1","1","","",NA,"-4.37055576174572e-08","TRUE","FALSE","FALSE","Ac"
"47","47","420","Inf","25","1","21","1800","Curve 58","4.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.814894276368859","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","47","Inf","Inf","0","373",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","-0.81489423401526",NA,NA,"Inf","-0.81489423401526","2.63275877140916",NA,NA,"Inf","2.63275877140916","4","8","1","1","","",NA,"-4.23535991833646e-08","TRUE","FALSE","FALSE","Ac"
"53","53","420","Inf","25","1","21","1800","Curve 58","5.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","-0.486877727414027","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","53","Inf","Inf","0","367",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","-0.486877686388093",NA,NA,"Inf","-0.486877686388093","2.94218230405445",NA,NA,"Inf","2.94218230405445","4","8","1","1","","",NA,"-4.10259336502961e-08","TRUE","FALSE","FALSE","Ac"
"68","68","420","Inf","25","1","21","1800","Curve 58","6.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.307943634457736","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","68","Inf","Inf","0","352",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","0.307943672266585",NA,NA,"Inf","0.307943672266585","3.69195067518065",NA,NA,"Inf","3.69195067518065","4","8","1","1","","",NA,"-3.78088496066908e-08","TRUE","FALSE","FALSE","Ac"
"81","81","420","Inf","25","1","21","1800","Curve 58","8.1","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0.969069706626265","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","81","Inf","Inf","0","339",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","0.96906974175917",NA,NA,"Inf","0.96906974175917","4.31560202882763",NA,NA,"Inf","4.31560202882763","4","8","1","1","","",NA,"-3.5132904807611e-08","TRUE","FALSE","FALSE","Ac"
"107","107","420","Inf","25","1","21","1800","Curve 58","10.7","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","2.21988100208448","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","107","Inf","Inf","0","313",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","2.21988103215466",NA,NA,"Inf","2.21988103215466","5.4955133806985",NA,NA,"Inf","5.4955133806985","4","8","1","1","","",NA,"-3.00701756827948e-08","TRUE","FALSE","FALSE","Ac"
"132","132","420","Inf","25","1","21","1800","Curve 58","13.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","3.34045273130141","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","132","Inf","Inf","0","288",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","3.34045275683601",NA,NA,"Inf","3.34045275683601","6.55256755720741",NA,NA,"Inf","6.55256755720741","4","8","1","1","","",NA,"-2.55345975475052e-08","TRUE","FALSE","FALSE","Ac"
"182","182","420","Inf","25","1","21","1800","Curve 58","18.2","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5.37065196390264","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","182","Inf","Inf","0","238",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","5.37065198121989",NA,NA,"Inf","5.37065198121989","8.46768867084284",NA,NA,"Inf","8.46768867084284","4","8","1","1","","",NA,"-1.73172516326758e-08","TRUE","FALSE","FALSE","Ac"
"240","240","420","Inf","25","1","21","1800","Curve 58","24","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7.42814476910461","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","240","Inf","Inf","0","180",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","7.42814477809405",NA,NA,"Inf","7.42814477809405","10.408556270988",NA,NA,"Inf","10.408556270988","4","8","1","1","","",NA,"-8.98943408600417e-09","TRUE","FALSE","FALSE","Ac"
"388","388","420","Inf","25","1","21","1800","Curve 58","38.8","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11.5998144542759","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","388","Inf","Inf","0","32",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","11.5998144463803",NA,NA,"Inf","11.5998144463803","14.3437625132581",NA,NA,"Inf","14.3437625132581","4","8","1","1","","",NA,"7.89563259218085e-09","TRUE","FALSE","FALSE","Ac"
"473","473","420","Inf","25","1","21","1800","Curve 58","47.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13.4825328613696","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","473","Inf","Inf","0","-53",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","13.4825328458536",NA,NA,"Inf","13.4825328458536","16.1197624814166",NA,NA,"Inf","16.1197624814166","4","8","1","1","","",NA,"1.55160435610924e-08","TRUE","FALSE","FALSE","Ac"
"659","659","420","Inf","25","1","21","1800","Curve 58","65.9","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","16.7258903992178","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","659","Inf","Inf","0","-239",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","16.7258903705741",NA,NA,"Inf","16.7258903705741","19.179276247385",NA,NA,"Inf","19.179276247385","4","8","1","1","","",NA,"2.86437149554786e-08","TRUE","FALSE","FALSE","Ac"
"853","853","420","Inf","25","1","21","1800","Curve 58","85.3","269.339066927749","163.714641783332","36.9443833189131","1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","19.2329717677942","17","0","0","0","0","0","155.19294238307","1.37669873244828","15.4094205160998","37.0249998884974","853","Inf","Inf","0","-433",NA,NA,NA,NA,"36.9443833189131",NA,"1.37669868786247",NA,"37.0249997386366",NA,"1.37817110676121",NA,"37.0729181782633","19.232971729003",NA,NA,"Inf","19.232971729003","21.5442483079895",NA,NA,"Inf","21.5442483079895","4","8","1","1","","",NA,"3.87912670873902e-08","TRUE","FALSE","FALSE","Ac"
