"Ca","gmc","TleafCnd","total_pressure","oxygen","Qin","curve_identifier","Kc","Ko","Gamma_star","Vcmax_norm","J_norm","RL_norm","gmc_norm","Tp_norm","true_n_Ac_limiting","true_n_Aj_limiting","true_n_Ap_limiting","true_alpha_g","true_alpha_old","true_alpha_s","true_J_at_25","true_RL_at_25","true_Tp_at_25","true_Vcmax_at_25","gmc_at_25","gmc_tl","drawdown_cm","alpha_g","alpha_old","alpha_s","alpha_t","Gamma_star_agt","J_at_25","RL_at_25","Tp_at_25","Vcmax_at_25","J_tl","RL_tl","Tp_tl","Vcmax_tl","atp_use","nadph_use","curvature_cj","curvature_cjp","c3_assimilation_msg","c3_optional_arguments","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Tp_tl_avg","Vcmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_Cc","operating_An","operating_An_model","optimum_val","alpha_g_lower","alpha_g_upper","alpha_old_lower","alpha_old_upper","alpha_s_lower","alpha_s_upper","alpha_t_lower","alpha_t_upper","Gamma_star_lower","Gamma_star_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Tp_at_25_lower","Tp_at_25_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Tp_tl_avg_lower","Tp_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","n_Ac_limiting","n_Aj_limiting","n_Ap_limiting","n_Ad_limiting","Vcmax_trust","J_trust","alpha_g_trust","alpha_old_trust","alpha_s_trust","alpha_t_trust","Tp_trust","remove_unreliable_param"
"420","Inf","25","1","21","1800","Curve 19","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","6","11","0","0","0","0","62.4978144070366","1.08833442652831","8.9355813850835","73.4495622426039","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","62.4978143831484","1.08833441983854",NA,"73.4495619592477","62.5615399552755","1.08949842484708","3.87271641275644","73.5446217411571","4","8","1","1","","",NA,"17","5","12","3.78284065427016e-16","2.2252003848648e-17","4.717202968778e-09","5.61459456407299e-09","-591.605783219322","Inf","62.5615399552755","1.08949842484708",NA,"73.5446217411571",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-301.802891609661",NA,NA,"2.2552689869334","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"62.4978143831484","62.4978143831484","1.08833441983854","1.08833441983854","1.56637136773254","Inf","73.4495619592477","73.4495619592477",NA,NA,"62.5615399552755","62.5615399552755","1.08949842484708","1.08949842484708","1.56783239433258","Inf","73.5446217411571","73.5446217411571","6","11","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 20","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","12","0","0","0","0","85.1363903351361","0.752318927326705","12.3145282531716","111.738172377576","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","85.1363903833235","0.752318939847909",NA,"111.738172677661","85.2231992619949","0.753123566622586","17.3079454248406","111.882786287904","4","8","1","1","","",NA,"17","5","12","1.12097086236895e-15","6.59394624922912e-17","8.1203117238374e-09","9.66510416554037e-09","-573.138597862776","Inf","85.2231992619949","0.753123566622586",NA,"111.882786287904",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-292.569298931388",NA,NA,"-2.65141110171084","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"85.1363903833235","85.1363903833235","0.752318939847909","0.752318939847909","6.42404710804653","Inf","111.738172677661","111.738172677661",NA,NA,"85.2231992619949","85.2231992619949","0.753123566622586","0.753123566622586","6.43003911217669","Inf","111.882786287904","111.882786287904","5","12","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 21","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","60.0975888235495","2.40676330528921","15.1421867496707","40.0264278391842","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","60.097585692645","2.40676332781553",NA,"40.0264266666026","60.1588638840429","2.40933743051493","12.692594235336","40.078229608486","4","8","1","1","","",NA,"17","5","12","3.08099686649066e-12","1.81235109793569e-13","4.25717171128401e-07","5.06704784735868e-07","-438.518771247074","Inf","60.1588638840429","2.40933743051493",NA,"40.078229608486",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-225.259385623537",NA,NA,"-5.49565153878846","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"60.097585692645","60.097585692645","2.40676332781553","2.40676332781553","0.949483230392282","Inf","40.0264266666026","40.0264266666026",NA,NA,"60.1588638840429","60.1588638840429","2.40933743051493","2.40933743051493","0.950368857060695","Inf","40.078229608486","40.078229608486","11","6","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 22","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","108.172820108198","1.94088484557346","17.2398704029806","27.1978446838912","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131",NA,"1.94088488063798",NA,"27.1978447513417","182.954041874475","1.94296071291975","12.3495819262111","27.2330447051808","4","8","1","1","","",NA,"17","5","12","1.0782444801271e-14","6.34261458898297e-16","2.5184548018543e-08","2.99756078632709e-08","-534.655286819429","Inf",NA,"1.94296071291975",NA,"27.2330447051808",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-273.327643409715",NA,NA,"-7.96135398160852","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"78.5379549630928","Inf","1.94088488063798","1.94088488063798","2.46261376921402","Inf","27.1978447513417","27.1978447513417",NA,NA,"78.618035781328","Inf","1.94296071291975","1.94296071291975","2.46491076231322","Inf","27.2330447051808","27.2330447051808","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 23","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","1","16","0","0","0","0","30.1561534168199","0.893900947142392","9.5192134848237","48.3960028657457","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","30.1561514253069","0.893900794505494",NA,"48.3960013433424","30.1868999886238","0.894856847151609","32.2629231226808","48.4586363436102","4","8","1","1","","",NA,"17","5","12","6.03297053064448e-13","3.54880619449675e-14","1.8838275384166e-07","2.24220325622004e-07","-466.238950520876","Inf","30.1868999886238","0.894856847151609",NA,"48.4586363436102",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-239.119475260438",NA,NA,"-11.6381583023577","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"30.1561514253069","30.1561514253069","0.893900794505494","0.893900794505494","1.43278853552365","Inf","48.3960013433424","48.3960013433424",NA,NA,"30.1868999886238","30.1868999886238","0.894856847151609","0.894856847151609","1.43412496327365","Inf","48.4586363436102","48.4586363436102","1","16","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 24","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","196.850966438255","1.30166972296312","4.64957273555919","54.4488049838692","Inf","Inf","0","0","5.67127096297568e-05","0","0","36.9443833189131",NA,"1.30183401166467","4.64959418647533","54.4503048039122","269.372593791889","1.30322636063595","4.6539310767721","54.5207753957237","4","8","1","1","","",NA,"17","5","12","2.27430943637731e-07","1.33782908022195e-08","0.000115664561565846","0.000137668364690213","-247.959842934423","Inf",NA,"1.30322636063595","4.6539310767721","54.5207753957237",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-129.979921467211",NA,NA,"-1.5e-05","5.67127096297568e-05",NA,NA,NA,NA,NA,NA,NA,NA,"79.994680461182","Inf","1.30177297650842","1.30183401166467","4.64959418647533","4.64959418647533","54.4490177954511","54.4506099796936",NA,NA,"80.0762466220121","Inf","1.30316526020084","1.30322636063595","4.6539310767721","4.6539310767721","54.5194867215924","54.5210809664692","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 25","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","50.6245553234592","2.49787384963362","16.8286928239837","97.0125514828833","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","50.624555484258","2.49787387232483",NA,NA,"50.6761745495606","2.50054542037577","27.0300030480145","258.260380526935","4","8","1","1","","",NA,"17","5","12","3.71593916505118e-15","2.18584656767717e-16","1.4784608779664e-08","1.75972042406627e-08","-552.765180788011","Inf","50.6761745495606","2.50054542037577",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-282.382590394005",NA,NA,"-5.8186083421277","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"50.624555484258","50.624555484258","2.49787387232483","2.49787387232483","2.17407286451007","Inf","81.8647825471013","Inf",NA,NA,"50.6761745495606","50.6761745495606","2.50054542037577","2.50054542037577","2.17610072223968","Inf","81.9707334631776","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 26","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","0","6","0","0","0","127.330964149698","1.17498015220976","7.41226841844618","74.5418284428306","Inf","Inf","0","0","9.78565902191947e-05","0","0","36.9443833189131",NA,"1.17442094845432","7.41201682437277","74.5384701928798","161.104051621644","1.1756770254847","7.41893035328647","74.63493925997","4","8","1","1","","",NA,"17","5","12","2.33979703092703e-06","1.37635119466296e-07","0.00037099207466777","0.000441568891466084","-208.333305031702","Inf",NA,"1.1756770254847","7.41893035328647","74.63493925997",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-110.166652515851",NA,NA,"-6.3e-05","9.78565902191947e-05",NA,NA,NA,NA,NA,NA,NA,NA,"117.01139860922","Inf","1.17435991329807","1.17503130001682","7.41183371890401","7.41207785952903","74.5362152903627","74.5403891380021",NA,NA,"117.130708674626","Inf","1.17561592504959","1.17628802983578","7.41874707702682","7.41899144537302","74.6326814391164","74.6368606886266","11","0","6","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 27","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","10","0","0","0","0","76.3647521974752","2.1763057248597","11.951271188017","77.7161267868942","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","76.3647529005255","2.17630595968772",NA,"77.7161247754639","76.4426178245546","2.17863358159421","46.6538605866721","77.8167064219017","4","8","1","1","","",NA,"17","5","12","6.6787119000363e-13","3.92865405884488e-14","1.98208326233912e-07","2.35915095956792e-07","-464.510294898163","Inf","76.4426178245546","2.17863358159421",NA,"77.8167064219017",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-238.255147449081",NA,NA,"-10.4908909318854","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"76.3647529005255","76.3647529005255","2.17630595968772","2.17630595968772","3.7265878705003","Inf","77.7161247754639","77.7161247754639",NA,NA,"76.4426178245546","76.4426178245546","2.17863358159421","2.17863358159421","3.73006383036421","Inf","77.8167064219017","77.8167064219017","7","10","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 28","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","177.186014378048","0.935928632642608","13.9462257675081","38.037844683975","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131",NA,"0.935928645358769",NA,"38.0378446248194","676.067354305088","0.93692964800187","18.7014652443758","38.0870739070354","4","8","1","1","","",NA,"17","5","12","1.47339137695536e-14","8.66700809973741e-16","2.94397827772853e-08","3.50403502759718e-08","-529.347333205506","Inf",NA,"0.93692964800187",NA,"38.0870739070354",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-270.673666602753",NA,NA,"-8.61153238500416","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"109.840154111443","Inf","0.935928645358769","0.935928645358769","4.14376594144027","Inf","38.0378446248194","38.0378446248194",NA,NA,"109.952152054608","Inf","0.93692964800187","0.93692964800187","4.14763102247375","Inf","38.0870739070354","38.0870739070354","17","0","0","0","2","0","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 29","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","103.964488587319","1.07639185810694","4.88998579178005","31.1276328918757","Inf","Inf","0","0","0.00125400919368687","0","0","36.9443833189131","69.1283124116982","1.07617039327902","4.88922226768777","31.1273448124848","69.1987987367337","1.07732138851081","4.89378267011455","31.167630397999","4","8","1","1","","",NA,"17","5","12","9.13448987755699e-07","5.37322933973941e-08","0.000231802272200671","0.000275899889415784","-224.32336791043","Inf","69.1987987367337","1.07732138851081","4.89378267011455","31.167630397999",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-118.161683955215",NA,NA,"0.00107090372493687","0.00137607950618688",NA,NA,NA,NA,NA,NA,NA,NA,"69.1257339714334","69.1300870022806","1.07610935812277","1.07647556906027","4.88916123253152","4.88934433800028","31.1259220677237","31.1277110234224",NA,NA,"69.1962176673756","69.2005751367681","1.0772602880757","1.07762689068635","4.893721578028","4.89390485428764","31.1662058118954","31.1679970828936","13","1","4","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 30","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","11","6","0","0","0","0","169.287978549674","0.521280090899672","15.4887065122835","96.2347834366374","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","169.287977894307","0.521280034820038",NA,"96.2347825712034","169.460591502511","0.521837558831337","29.9980156157587","96.3593314071569","4","8","1","1","","",NA,"17","5","12","9.37587574502964e-14","5.51522102648802e-15","7.4264534109412e-08","8.83924758535742e-08","-497.887589187532","Inf","169.460591502511","0.521837558831337",NA,"96.3593314071569",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-254.943794593766",NA,NA,"-5.37111421385222","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"169.287977894307","169.287977894307","0.521280034820038","0.521280034820038","8.51432436915071","Inf","96.2347825712034","96.2347825712034",NA,NA,"169.460591502511","169.460591502511","0.521837558831337","0.521837558831337","8.52226607099806","Inf","96.3593314071569","96.3593314071569","11","6","0","0","2","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 31","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","7","0","10","0","0","0","170.289749053121","0.67984668384539","2.19146277448162","73.8044235687703","Inf","Inf","0","0","7.51328639285056e-07","0","0","36.9443833189131",NA,"0.679819108599053","2.19145263937528","73.8038143022951","159.672473807918","0.680546194716048","2.19349670802007","73.8993325641406","4","8","1","1","","",NA,"17","5","12","3.75240214927296e-09","2.20729538192527e-10","1.48569693474991e-05","1.76833305433699e-05","-317.735500411365","Inf",NA,"0.680546194716048","2.19349670802007","73.8993325641406",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-164.867750205683",NA,NA,"7.51328639285056e-07","7.51328639285056e-07",NA,NA,NA,NA,NA,NA,NA,NA,"67.8957513239677","Inf","0.679819108599053","0.679819108599053","2.19145263937528","2.19145263937528","73.80357016167","73.8043025835453",NA,NA,"67.9649808744859","Inf","0.680546194716048","0.680546194716048","2.19349670802007","2.19349670802007","73.8990881075441","73.8998214773334","7","0","10","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 32","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","0","17","0","0","0","0","25.4054650232894","0.990238768882118","8.48470067426562","47.3822878225474","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131","25.4054650658655","0.990238776131973",NA,NA,"25.4313696164879","0.991297865024192","9.74480797771324","598.321104423175","4","8","1","1","","",NA,"17","5","12","3.35377819430359e-16","1.97281070253152e-17","4.44163337358175e-09","5.28660114054357e-09","-593.652374012507","Inf","25.4313696164879","0.991297865024192",NA,NA,NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-302.826187006253",NA,NA,"-4.21032042902197","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"25.4054650658655","25.4054650658655","0.990238776131973","0.990238776131973","1.11962057744411","Inf","41.0830945907636","Inf",NA,NA,"25.4313696164879","25.4313696164879","0.991297865024192","0.991297865024192","1.12066489903942","Inf","41.136265091823","Inf","0","17","0","0","0","2","0","0","0","0","0","2"
"420","Inf","25","1","21","1800","Curve 33","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","13","0","4","0","0","0","147.068199436157","1.78609060978517","6.95146733865142","51.8971605829429","Inf","Inf","0","0","0.000325722658223175","0","0","36.9443833189131",NA,"1.78618050397498","6.95118871203325","51.8982429781685","108.182987221726","1.78809087547008","6.95767240537663","51.9654106443518","4","8","1","1","","",NA,"17","5","12","5.15381299308195e-07","3.03165470181291e-08","0.000174116475435638","0.000207240057925625","-234.052816714868","Inf",NA,"1.78809087547008","6.95767240537663","51.9654106443518",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-123.026408357434",NA,NA,"0.000264687501973174","0.000386757814473175",NA,NA,NA,NA,NA,NA,NA,NA,"104.3888544269","Inf","1.78611946881873","1.78630257428749","6.951127676877","6.9512497471895","51.8965546828275","51.8984260836373",NA,NA,"104.49529398063","Inf","1.78802977503497","1.78821307634029","6.95761131329008","6.95773349746318","51.9637201639877","51.9655939867991","13","0","4","0","2","0","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 34","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","5","3","9","0","0","0","81.0989646630129","2.36892016471131","2.97427124302834","104.128751212382","Inf","Inf","0","0","1.85508403704464e-06","0","0","36.9443833189131","81.0991715574946","2.36892355684666","2.97427539847407","104.128631051277","81.1818639069398","2.37145718882113","2.97704964190226","104.26339625197","4","8","1","1","","",NA,"17","5","12","3.05307945639371e-09","1.7959290919963e-10","1.34012278989513e-05","1.59506516491587e-05","-321.241673383527","Inf","81.1818639069398","2.37145718882113","2.97704964190226","104.26339625197",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-166.620836691764",NA,NA,"1.85508403704464e-06","1.85508403704464e-06",NA,NA,NA,NA,NA,NA,NA,NA,"81.0987443114005","81.0992936278072","2.36892355684666","2.36892355684666","2.97427539847407","2.97427539847407","104.128020699714","104.129546578622",NA,NA,"81.1814362252065","81.1819861017207","2.37145718882113","2.37145718882113","2.97704964190226","2.97704964190226","104.262785110479","104.264312964207","5","3","9","0","2","2","2","2","2","2","2","2"
"420","Inf","25","1","21","1800","Curve 35","269.339066927749","163.714641783332",NA,"1.00129421850007","1.00101964481088","1.00106952880229","1.00136162647762","1.0009327459823","17","0","0","0","0","0","157.546164525277","0.657710462969262","11.7554951523617","23.7334787967848","Inf","Inf","0",NA,NA,NA,NA,"36.9443833189131",NA,"0.657710457987379",NA,"23.7334788016167","432.768282242195","0.658413898265764","29.8337756653998","23.7641951089527","4","8","1","1","","",NA,"17","5","12","6.49441422901935e-16","3.82024366412903e-17","6.18081197265297e-09","7.35663772216365e-09","-582.417840227228","Inf",NA,"0.658413898265764",NA,"23.7641951089527",NA,NA,"10050","optimizer_deoptim",NA,NA,NA,NA,"-297.208920113614",NA,NA,"-21.8497072601618","Inf",NA,NA,NA,NA,NA,NA,NA,NA,"68.5340908152296","Inf","0.657710457987379","0.657710457987379","2.15144520523227","Inf","23.7334788016167","23.7334788016167",NA,NA,"68.6039712452977","Inf","0.658413898265764","0.658413898265764","2.1534519571036","Inf","23.7641951089527","23.7641951089527","17","0","0","0","2","0","0","0","0","0","0","2"
